0	0
1	0.2777777777777778
1	0.3225806451612903
2	0.37037037037037035
1	0.3448275862068966
3	0.45454545454545453
1	0.3846153846153846
1	0.30303030303030304
4	0.5882352941176471
3	0.5
2	0.4166666666666667
1	0.3225806451612903
1	1
1	1
2	0.4444444444444444
1	0.23529411764705882
2	0.2962962962962963
1	0.3076923076923077
3	0.42105263157894735
2	0.3333333333333333
2	0.36363636363636365
1	0.25806451612903225
2	0.42105263157894735
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
0	0
2	0.5714285714285714
2	0.5714285714285714
2	0.6666666666666666
1	0.4
1	0.4
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
5	0.8571428571428571
1	0.5
1	0.5
1	0.5
1	0.4
1	0.5
2	0.6
2	0.46153846153846156
1	0.3333333333333333
1	0.4
2	0.5454545454545455
2	0.42857142857142855
3	0.6
1	0.31578947368421056
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
0	0
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	0.5
2	0.75
1	0.5
2	0.75
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	0.5
1	0.5
2	0.75
2	0.75
1	1
1	1
1	1
1	1
0	0
2	0.4
2	0.34782608695652173
1	0.2962962962962963
1	0.26666666666666666
1	0.26666666666666666
3	0.5333333333333333
2	0.34782608695652173
2	0.4444444444444444
2	0.4444444444444444
0	0
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	1
1	1
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
1	1
1	1
3	1
1	0.6
1	0.6
1	0.6
0	0
0	0
0	0
0	0
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
0	0
0	0
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
0	0
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
0	0
1	1
1	1
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
0	0
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
1	1
1	1
1	1
1	1
0	0
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
0	0
0	0
1	1
1	1
1	0.28125
1	0.25
2	0.40909090909090906
3	0.5
3	0.5
1	0.34615384615384615
2	0.3214285714285714
1	0.28125
2	0.375
2	0.375
0	0
0	0
1	1
1	1
0	0
0	0
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	0.5
1	0.5
2	0.75
2	0.75
1	0.4
3	0.6666666666666666
1	0.3529411764705882
1	0.42857142857142855
3	0.6
2	0.5
1	0.4
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	1
1	1
4	0.5714285714285714
1	0.4
1	0.34782608695652173
3	0.5
3	0.6153846153846154
1	0.38095238095238093
1	0.34782608695652173
1	0.38095238095238093
1	0.38095238095238093
1	0.6666666666666666
1	0.6666666666666666
2	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	0.6
1	0.6
3	1
1	0.6
1	1
1	1
1	1
1	1
0	0
2	0.75
2	0.75
1	0.5
1	0.5
1	1
1	1
1	1
1	1
1	1
1	1
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
1	1
1	1
1	0.6
3	1
1	0.6
1	0.6
0	0
0	0
0	0
1	0.34782608695652173
2	0.38095238095238093
2	0.4444444444444444
1	0.36363636363636365
1	0.2857142857142857
3	0.5333333333333333
1	0.26666666666666666
2	0.34782608695652173
3	0.5
2	1
1	0.6666666666666666
1	0.6666666666666666
1	0.45454545454545453
1	0.3846153846153846
1	0.3846153846153846
2	0.5555555555555556
3	0.7142857142857143
2	0.5555555555555556
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
2	0.75
1	0.5
1	0.5
2	0.75
0	0
1	1
1	1
0	0
1	1
1	1
0	0
1	1
1	1
0	0
0	0
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
1	1
1	1
1	1
1	1
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	1
1	1
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
0	0
1	0.5
2	0.75
1	0.5
2	0.75
1	0.25
2	0.3181818181818182
1	0.25
2	0.3181818181818182
2	0.4375
2	0.38888888888888884
2	0.4375
2	0.38888888888888884
1	1
1	1
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
2	0.75
1	0.5
1	0.5
2	0.75
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
1	1
1	1
2	0.75
1	0.5
2	0.75
1	0.5
1	1
1	1
1	0.4
2	0.5714285714285714
2	0.5714285714285714
1	0.4
2	0.6666666666666666
1	0.27999999999999997
1	0.3684210526315789
2	0.4666666666666667
1	0.27999999999999997
2	0.3684210526315789
2	0.4666666666666667
3	0.5384615384615384
2	0.3684210526315789
1	0.6666666666666666
2	1
1	0.6666666666666666
1	0.6666666666666666
1	0.6666666666666666
2	1
0	0
0	0
1	1
1	1
1	1
1	1
1	0.5
2	0.75
1	0.5
2	0.75
1	1
1	1
0	0
1	1
1	1
0	0
1	0.6666666666666666
1	0.6666666666666666
2	1
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	1
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
1	1
1	1
0	0
1	1
1	1
0	0
2	0.5714285714285714
1	0.4
1	0.4
2	0.6666666666666666
2	0.5714285714285714
1	1
1	1
1	0.2857142857142857
2	0.375
1	0.2857142857142857
2	0.375
2	0.46153846153846156
2	0.46153846153846156
2	0.5
1	0.4444444444444444
3	0.8
1	0.5
1	0.5
2	0.6666666666666666
3	0.6666666666666666
1	0.4
2	0.5
1	0.3529411764705882
1	0.4
3	0.6
1	0.42857142857142855
1	1
1	1
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	1
1	1
3	1
1	0.6
1	0.6
1	0.6
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
2	0.46153846153846156
2	0.375
2	0.5
2	0.46153846153846156
2	0.375
1	0.2857142857142857
1	0.2857142857142857
0	0
1	1
1	1
1	0.6666666666666666
1	0.6666666666666666
2	1
0	0
1	1
1	1
0	0
0	0
0	0
0	0
1	1
1	1
0	0
1	0.6
1	0.6
1	0.6
3	1
2	0.5714285714285714
2	0.5714285714285714
2	0.6666666666666666
1	0.4
1	0.4
2	0.4666666666666667
3	0.6363636363636364
1	0.3333333333333333
3	0.5384615384615384
1	0.3684210526315789
1	0.3684210526315789
1	0.3333333333333333
2	0.4666666666666667
2	0.75
1	0.5
2	0.75
1	0.5
1	1
1	1
0	0
0	0
2	0.38095238095238093
3	0.5333333333333333
2	0.34782608695652173
1	0.36363636363636365
1	0.34782608695652173
1	0.2857142857142857
2	0.4444444444444444
1	0.26666666666666666
3	0.5
0	0
0	0
1	0.6666666666666666
1	0.6666666666666666
2	1
1	0.6666666666666666
1	0.6666666666666666
2	1
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
2	0.5714285714285714
2	0.5714285714285714
1	0.4
1	0.4
2	0.6666666666666666
2	1
1	0.6666666666666666
1	0.6666666666666666
0	0
1	0.6666666666666666
2	1
1	0.6666666666666666
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
0	0
1	1
1	1
1	0.4
2	0.5714285714285714
2	0.5714285714285714
2	0.6666666666666666
1	0.4
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	0.4
2	0.5454545454545455
1	0.3333333333333333
2	0.42857142857142855
1	0.31578947368421056
2	0.46153846153846156
3	0.6
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	0.3529411764705882
1	0.42857142857142855
3	0.6666666666666666
3	0.6
2	0.5
1	0.4
1	0.4
1	1
1	1
1	1
1	1
2	0.6666666666666666
2	0.5714285714285714
1	0.4
1	0.4
2	0.5714285714285714
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	1
1	1
1	1
1	1
1	0.6666666666666666
2	1
1	0.6666666666666666
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	0.4
2	0.6666666666666666
2	0.5714285714285714
2	0.5714285714285714
1	0.4
1	0.6666666666666666
1	0.6666666666666666
2	1
1	1
1	1
0	0
2	1
1	0.6666666666666666
1	0.6666666666666666
