2	0
1	0
1	0
1	0
3	0.5111111111111112
2	0.2
1	0
3	0.37777777777777777
1	0
1	0
4	0.7777777777777778
2	0.2
1	0
1	0
2	0.5714285714285714
1	0
2	0.25
1	0
3	0.6071428571428571
2	0.25
1	0
2	0.42857142857142855
2	0.5357142857142857
1	0
3	0
1	0
3	0
2	0
1	0
3	0
1	0
1	0
2	0
2	0
1	0
3	0
2	0
2	0.5
2	0.5
2	0.6666666666666666
1	0
3	0
1	0
1	0
1	0
3	0
1	0
4	1
1	0
2	0
2	0
1	0
2	1
1	0
2	0.3333333333333333
1	0
1	0
7	0.9333333333333333
1	0
1	0
1	0
1	0
5	0.7333333333333333
2	0.3333333333333333
1	0
2	0.5333333333333333
2	0.3333333333333333
1	0
1	0
1	0
2	0
1	0
1	0
1	0
3	0
1	0
2	1
1	0
1	0
1	0
2	1
1	0
3	0
2	0
1	0
1	0
1	0
1	0
2	1
4	0.6666666666666666
1	0
1	0
2	0.6666666666666666
1	0
1	0
1	0
1	0
2	0
1	0
1	0
1	0
1	0
2	0.6666666666666666
2	0.6666666666666666
3	0
1	0
1	0
1	0
2	0
4	0.25
2	0.25
1	0
2	0.25
1	0
2	0.42857142857142855
1	0
3	0.75
2	0.42857142857142855
2	0
1	0
1	0
1	0
1	0
2	0
1	0
1	0
1	0
3	0
1	0
1	0
1	0
1	0
4	1
2	0
1	0
1	0
5	1
1	0
1	0
1	0
2	0
2	0
2	0
2	0
3	0
1	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
2	0
2	0
2	0
1	0
1	0
1	0
3	0
2	0
2	0
1	0
3	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
2	1
1	0
2	0
2	0
2	0
2	1
1	0
1	0
1	0
1	0
2	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
3	0
2	1
1	0
1	0
1	0
1	0
2	1
2	0
2	0
1	0
1	0
1	0
4	1
1	0
3	0
1	0
1	0
1	0
3	0
1	0
1	0
4	1
1	0
2	0
2	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
2	0
1	0
1	0
3	0
1	0
2	1
2	0
1	0
1	0
1	0
1	0
2	0
1	0
4	1
1	0
2	0
2	0
2	0
1	0
1	0
1	0
2	0.2222222222222222
2	0.2222222222222222
1	0
2	0.38888888888888884
3	0.6666666666666666
1	0
3	0.6388888888888888
1	0
2	0.2222222222222222
2	0
2	0
1	0
3	0
2	0
2	0
1	0
1	0
2	1
1	0
3	0
1	0
1	0
1	0
1	0
1	0
1	0
2	0
1	0
2	0.6666666666666666
2	0.6666666666666666
1	0
1	0
3	0.6
1	0
3	0.7333333333333333
1	0
1	0
2	0.3333333333333333
2	0
1	0
1	0
2	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
3	0
1	0
1	0
1	0
1	0
6	0.6428571428571428
1	0
1	0
3	0.46428571428571425
1	0
3	0.6785714285714285
1	0
1	0
1	0
2	1
2	1
1	0
1	0
1	0
1	0
3	1
3	0
1	0
1	0
1	0
1	0
2	0
2	0.6666666666666666
1	0
1	0
2	0.6666666666666666
1	0
1	0
1	0
1	0
3	0
1	0
2	0
1	0
2	1
1	0
2	0
3	0
1	0
1	0
3	1
1	0
1	0
2	0
2	0
2	0
1	0
2	0.25
1	0
3	0.6071428571428571
2	0.42857142857142855
1	0
3	0.6785714285714285
1	0
2	0.25
1	0
2	1
1	0
1	0
2	0.4
1	0
3	0.8
1	0
2	0.4
1	0
1	0
1	0
1	0
1	0
1	0
2	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
3	0
2	0
2	0
1	0
1	0
1	0
1	0
1	0
2	0.6666666666666666
1	0
2	0.6666666666666666
2	0
1	0
1	0
2	0
1	0
1	0
2	0
1	0
3	0
2	0
2	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
3	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
3	0
1	0
2	1
1	0
1	0
1	0
1	0
2	0
1	0
2	0.6666666666666666
1	0
2	0.6666666666666666
2	0.2857142857142857
2	0.47619047619047616
2	0.5714285714285714
1	0
1	0
2	0.2857142857142857
2	0.5714285714285714
2	0.47619047619047616
1	0
1	0
2	0
4	1
1	0
1	0
1	0
1	0
4	0.6666666666666666
2	0.6666666666666666
1	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
2	1
2	0
1	0
1	0
1	0
2	0.6666666666666666
1	0
2	0.6666666666666666
3	0
1	0
2	0.5
1	0
1	0
2	0.6666666666666666
2	0.5
1	0
3	0.7142857142857142
2	0.2857142857142857
2	0.47619047619047616
1	0
2	0.47619047619047616
1	0
2	0.2857142857142857
1	0
2	1
1	0
1	0
2	1
1	0
2	0
2	0
1	0
1	0
1	0
1	0
2	0.6666666666666666
1	0
1	0
2	0.6666666666666666
1	0
1	0
2	0
1	0
1	0
2	0
2	1
1	0
1	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
2	0
1	0
1	0
2	0
1	0
1	0
1	0
1	0
2	1
1	0
1	0
2	0
1	0
1	0
2	0
1	0
1	0
2	0
2	0.5
2	0.6666666666666666
2	0.5
1	0
1	0
1	0
1	0
2	0.3333333333333333
2	0.6
1	0
2	0.5333333333333333
1	0
2	0.3333333333333333
2	0.5333333333333333
2	0.5
1	0
3	0.8333333333333333
1	0
1	0
3	0.7333333333333333
1	0
1	0
2	0.3333333333333333
1	0
3	0.6
1	0
1	0
1	0
2	0
1	0
2	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
2	0
2	0
2	0
3	0
1	0
3	0
1	0
3	1
1	0
2	0
2	1
1	0
1	0
2	0
2	0.5333333333333333
2	0.5333333333333333
2	0.3333333333333333
2	0.6
2	0.3333333333333333
3	0
1	0
2	0
1	0
1	0
1	0
1	0
2	1
2	0
1	0
1	0
2	0
2	0
2	0
2	0
3	0
1	0
2	0
1	0
3	1
1	0
1	0
1	0
2	0.5
2	0.6666666666666666
